@RELATION training_keyboard

@ATTRIBUTE positionX NUMERIC
@ATTRIBUTE positionY NUMERIC
@ATTRIBUTE numGhosts NUMERIC
@ATTRIBUTE alive1 {True, False}
@ATTRIBUTE alive2 {True, False}
@ATTRIBUTE alive3 {True, False}
@ATTRIBUTE alive4 {True, False}
@ATTRIBUTE position1X NUMERIC
@ATTRIBUTE position1Y NUMERIC
@ATTRIBUTE position2X NUMERIC
@ATTRIBUTE position2Y NUMERIC
@ATTRIBUTE position3X NUMERIC
@ATTRIBUTE position3Y NUMERIC
@ATTRIBUTE position4X NUMERIC
@ATTRIBUTE position4Y NUMERIC
@ATTRIBUTE distance1 NUMERIC
@ATTRIBUTE distance2 NUMERIC
@ATTRIBUTE distance3 NUMERIC
@ATTRIBUTE distance4 NUMERIC
@ATTRIBUTE nearestGhostUp {True, False}
@ATTRIBUTE nearestGhostDown {True, False}
@ATTRIBUTE nearestGhostLeft {True, False}
@ATTRIBUTE nearestGhostRight {True, False}
@ATTRIBUTE angleClosestGhost NUMERIC
@ATTRIBUTE hasWallEast {True, False}
@ATTRIBUTE hasWallSouth {True, False}
@ATTRIBUTE hasWallWest {True, False}
@ATTRIBUTE hasWallNorth {True, False}
@ATTRIBUTE distanceNearestFood NUMERIC
@ATTRIBUTE actualScore NUMERIC
@ATTRIBUTE foodCount NUMERIC
@ATTRIBUTE movement {Stop, South, East, West, North}
@ATTRIBUTE nextScore NUMERIC
@ATTRIBUTE nextNumGhost NUMERIC
@ATTRIBUTE nextFoodCount NUMERIC

@data
13,8,3,False,True,True,True,1,1,16,11,19,11,23,9,-1,6,9,11,True,False,False,True,45,False,False,False,False,2,2260,100,East,2259,3,100
14,8,3,False,True,True,True,1,1,16,12,18,11,23,8,-1,6,7,9,True,False,False,True,63,False,False,False,False,1,2259,100,East,2258,3,100
14,9,3,False,True,True,True,1,1,17,12,17,11,23,7,-1,6,5,11,True,False,False,True,34,False,False,False,False,2,2258,100,North,2257,3,100
14,10,3,False,True,True,True,1,1,17,12,17,11,23,8,-1,5,4,11,True,False,False,True,18,False,False,False,False,1,2257,100,North,2256,3,100
14,11,3,False,True,True,True,1,1,17,11,17,11,23,8,-1,3,3,12,False,False,False,True,0,False,False,False,False,1,2256,100,North,2355,3,99
15,11,3,False,True,True,True,1,1,16,11,17,12,22,8,-1,1,3,10,False,False,False,True,0,False,False,False,False,1,2355,99,East,2454,3,98
16,11,3,False,True,True,True,1,1,16,10,17,12,23,8,-1,1,2,10,False,True,False,False,270,False,False,False,False,1,2454,98,East,2753,2,97
17,11,2,False,False,True,True,1,1,3,1,17,12,23,9,-1,-1,1,8,True,False,False,False,90,False,False,False,False,1,2753,97,East,2752,2,97
18,11,2,False,False,True,True,1,1,3,1,16,12,23,10,-1,-1,3,6,True,False,True,False,153,False,False,False,False,1,2752,97,East,2851,2,96
18,12,2,False,False,True,True,1,1,3,1,15,12,22,10,-1,-1,3,6,False,False,True,False,180,False,False,False,True,1,2851,96,North,2950,2,95
17,12,2,False,False,True,True,1,1,3,1,15,12,22,11,-1,-1,2,6,False,False,True,False,180,False,False,False,True,2,2950,95,West,3149,1,95
16,12,1,False,False,False,True,1,1,3,1,16,12,22,10,-1,-1,-1,8,False,True,False,True,342,False,False,False,True,2,3149,95,West,3148,1,95
15,12,1,False,False,False,True,1,1,3,1,5,1,21,10,-1,-1,-1,8,False,True,False,True,342,False,False,False,True,2,3148,95,West,3147,1,95
16,12,1,False,False,False,True,1,1,3,1,5,1,21,10,-1,-1,-1,7,False,True,False,True,338,False,False,False,True,2,3147,95,East,3146,1,95
17,12,1,False,False,False,True,1,1,3,1,5,1,21,10,-1,-1,-1,6,False,True,False,True,333,False,False,False,True,2,3146,95,East,3145,1,95
17,11,1,False,False,False,True,1,1,3,1,5,1,21,11,-1,-1,-1,4,False,False,False,True,0,False,False,False,False,1,3145,95,South,3244,1,94
17,10,1,False,False,False,True,1,1,3,1,5,1,21,10,-1,-1,-1,4,False,False,False,True,0,False,False,False,False,1,3244,94,South,3243,1,94
18,10,1,False,False,False,True,1,1,3,1,5,1,22,10,-1,-1,-1,4,False,False,False,True,0,False,False,False,False,1,3243,94,East,3242,1,94
19,10,1,False,False,False,True,1,1,3,1,5,1,21,10,-1,-1,-1,2,False,False,False,True,0,False,False,False,False,1,3242,94,East,3341,1,93
20,10,1,False,False,False,True,1,1,3,1,5,1,21,10,-1,-1,-1,1,False,False,False,True,0,False,False,False,False,1,3341,93,East,3440,1,92
21,10,1,False,False,False,True,1,1,3,1,5,1,22,10,-1,-1,-1,1,False,False,False,True,0,False,False,False,False,1,3440,92,East,3739,0,91
22,10,0,False,False,False,False,1,1,3,1,5,1,22,10,-1,-1,-1,-1,False,True,True,False,203,False,False,False,False,1,3739,91,East,3739,0,91
22,10,0,False,False,False,False,1,1,3,1,5,1,22,10,-1,-1,-1,-1,False,True,True,False,203,False,False,False,False,1,3739,91,East,3739,0,91
4,12,4,True,True,True,True,9,3,11,7,19,12,22,9,14,12,15,21,False,True,False,True,324,False,False,False,True,2,-1,121,Stop,-2,4,121
4,12,4,True,True,True,True,9,3,11,7,19,12,22,9,14,12,15,21,False,True,False,True,324,False,False,False,True,2,-2,121,Stop,-3,4,121
5,12,4,True,True,True,True,9,3,11,7,19,12,22,9,13,11,14,20,False,True,False,True,320,False,False,False,True,1,-3,121,East,-4,4,121
6,12,4,True,True,True,True,9,3,11,7,19,12,22,9,12,10,13,19,False,True,False,True,315,False,False,False,True,1,-4,121,East,95,4,120
7,12,4,True,True,True,True,9,3,11,7,19,12,22,9,11,9,12,18,False,True,False,True,309,False,False,False,True,1,95,120,East,194,4,119
7,11,4,True,True,True,True,9,3,11,7,19,12,22,9,10,8,13,17,False,True,False,True,315,False,False,False,False,1,194,119,South,293,4,118
7,10,4,True,True,True,True,9,3,11,7,19,12,22,9,9,7,14,16,False,True,False,True,323,False,False,False,False,1,293,118,South,392,4,117
7,9,4,True,True,True,True,9,3,11,7,19,12,22,9,8,6,15,15,False,True,False,True,333,False,False,False,False,1,392,117,South,491,4,116
7,8,4,True,True,True,True,9,3,11,7,19,12,22,9,7,5,16,16,False,True,False,True,346,False,False,False,False,1,491,116,South,590,4,115
7,7,4,True,True,True,True,9,3,11,7,19,12,22,9,6,4,17,17,False,False,False,True,0,False,False,False,False,1,590,115,South,689,4,114
7,6,4,True,True,True,True,9,3,11,7,19,12,22,9,5,5,18,18,False,True,False,True,304,False,False,False,False,1,689,114,South,788,4,113
7,5,4,True,True,True,True,9,3,11,7,19,12,22,9,4,6,19,19,False,True,False,True,315,False,False,False,False,1,788,113,South,887,4,112
7,4,4,True,True,True,True,9,3,11,7,19,12,22,9,3,7,20,20,False,True,False,True,333,False,False,False,False,1,887,112,South,986,4,111
7,3,4,True,True,True,True,9,3,11,7,19,12,22,9,2,8,21,21,False,False,False,True,0,False,True,False,False,1,986,111,South,1085,4,110
8,3,4,True,True,True,True,9,3,11,7,19,12,22,9,1,7,20,20,False,False,False,True,0,False,True,False,False,2,1085,110,East,1284,3,110
9,3,3,False,True,True,True,9,3,11,7,19,12,22,9,-1,6,19,19,True,False,False,True,63,False,True,False,False,1,1284,110,East,1283,3,110
9,4,3,False,True,True,True,1,1,11,7,19,12,22,9,-1,5,18,18,True,False,False,True,56,False,False,False,False,1,1283,110,North,1282,3,110
9,5,3,False,True,True,True,1,1,11,7,19,12,22,9,-1,4,17,17,True,False,False,True,45,False,False,False,False,1,1282,110,North,1381,3,109
9,6,3,False,True,True,True,1,1,11,7,19,12,22,9,-1,3,16,16,True,False,False,True,27,False,False,False,False,1,1381,109,North,1480,3,108
10,6,3,False,True,True,True,1,1,11,7,19,12,22,9,-1,2,15,15,True,False,False,True,45,False,False,False,False,1,1480,108,East,1479,3,108
11,6,3,False,True,True,True,1,1,11,7,19,12,22,9,-1,1,14,14,True,False,False,False,90,False,False,False,False,1,1479,108,East,1678,2,108
11,7,2,False,False,True,True,1,1,11,7,19,12,22,9,-1,-1,13,13,True,False,False,True,32,False,False,False,False,1,1678,108,North,1777,2,107
11,8,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,12,12,True,False,False,True,27,False,False,False,False,1,1777,107,North,1876,2,106
12,8,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,11,11,True,False,False,True,30,False,False,False,False,1,1876,106,East,1875,2,106
13,8,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,10,10,True,False,False,True,34,False,False,False,False,2,1875,106,East,1874,2,106
14,8,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,9,9,True,False,False,True,39,False,False,False,False,1,1874,106,East,1973,2,105
15,8,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,8,8,True,False,False,True,45,False,False,False,False,1,1973,105,East,1972,2,105
15,9,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,7,7,True,False,False,True,37,False,False,False,False,1,1972,105,North,2071,2,104
15,10,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,6,8,True,False,False,True,27,False,False,False,False,1,2071,104,North,2170,2,103
16,10,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,5,7,True,False,False,True,34,False,False,False,False,1,2170,103,East,2269,2,102
17,10,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,4,6,True,False,False,True,45,False,False,False,False,1,2269,102,East,2268,2,102
18,10,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,3,5,True,False,False,True,63,False,False,False,False,1,2268,102,East,2267,2,102
18,11,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,2,6,True,False,False,True,45,False,False,False,False,1,2267,102,North,2366,2,101
18,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,1,7,False,False,False,True,0,False,False,False,True,1,2366,101,North,2565,1,101
19,12,1,False,False,False,True,1,1,3,1,19,12,22,9,-1,-1,-1,6,False,True,False,True,315,False,False,False,True,1,2565,101,East,2664,1,100
20,12,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,5,False,True,False,True,304,False,False,False,True,1,2664,100,East,2663,1,100
21,12,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,4,False,True,False,True,288,False,False,False,True,1,2663,100,East,2662,1,100
22,12,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,3,False,True,False,False,270,False,False,False,True,1,2662,100,East,2761,1,99
22,11,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,2,False,True,False,False,270,False,False,False,False,1,2761,99,South,2860,1,98
22,10,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,1,False,True,False,False,270,False,False,False,False,1,2860,98,South,3059,0,98
22,9,0,False,False,False,False,1,1,3,1,5,1,22,9,-1,-1,-1,-1,False,True,True,False,201,False,False,False,False,1,3059,98,South,3059,0,98
22,9,0,False,False,False,False,1,1,3,1,5,1,22,9,-1,-1,-1,-1,False,True,True,False,201,False,False,False,False,1,3059,98,South,3059,0,98
1,6,4,True,True,True,True,6,4,8,6,11,3,16,6,7,7,13,15,False,True,False,True,338,True,False,False,True,-1,-1,0,Stop,-2,4,0
1,6,4,True,True,True,True,5,4,7,6,11,3,16,5,6,6,13,16,False,True,False,True,333,True,False,False,True,-1,-2,0,Stop,-3,4,0
1,6,4,True,True,True,True,5,3,6,6,11,4,16,4,7,5,12,17,False,False,False,True,0,True,False,False,True,-1,-3,0,Stop,-4,4,0
2,6,4,True,True,True,True,4,3,5,6,11,4,16,4,5,3,11,16,False,False,False,True,0,False,True,False,True,-1,-4,0,East,-5,4,0
3,6,4,True,True,True,True,3,3,6,6,12,4,16,3,3,3,11,16,False,True,False,False,270,False,True,False,True,-1,-5,0,East,-6,4,0
4,6,4,True,True,True,True,2,3,5,6,13,4,17,3,5,1,11,16,False,False,False,True,0,False,True,False,True,-1,-6,0,East,193,3,0
5,6,3,True,False,True,True,2,3,5,6,13,3,18,3,6,-1,11,16,False,True,True,False,225,False,True,False,True,-1,193,0,East,192,3,0
6,6,3,True,False,True,True,2,3,3,1,12,3,17,3,7,-1,9,14,False,True,True,False,217,False,True,False,True,-1,192,0,East,191,3,0
7,6,3,True,False,True,True,2,3,3,1,11,3,18,3,8,-1,7,14,False,True,False,True,323,False,False,False,True,-1,191,0,East,190,3,0
7,5,3,True,False,True,True,3,3,3,1,11,4,17,3,6,-1,5,12,False,True,False,True,346,True,False,True,False,-1,190,0,South,189,3,0
7,4,3,True,False,True,True,2,3,3,1,11,4,17,3,6,-1,4,11,False,False,False,True,0,False,False,False,False,-1,189,0,South,188,3,0
6,4,3,True,False,True,True,3,3,3,1,11,4,17,3,4,-1,5,12,False,True,True,False,198,False,False,False,True,-1,188,0,West,187,3,0
5,4,3,True,False,True,True,4,3,3,1,12,4,17,3,2,-1,7,13,False,True,True,False,225,False,False,False,True,-1,187,0,West,386,2,0
5,3,2,False,False,True,True,5,3,3,1,12,3,17,4,-1,-1,7,13,False,False,False,True,0,False,True,False,False,-1,386,0,South,385,2,0
5,4,2,False,False,True,True,1,1,3,1,12,4,18,4,-1,-1,7,13,False,False,False,True,0,False,False,False,True,-1,385,0,North,384,2,0
6,4,2,False,False,True,True,1,1,3,1,13,4,18,3,-1,-1,7,13,False,False,False,True,0,False,False,False,True,-1,384,0,East,383,2,0
7,4,2,False,False,True,True,1,1,3,1,13,4,18,3,-1,-1,6,12,False,False,False,True,0,False,False,False,False,-1,383,0,East,382,2,0
8,4,2,False,False,True,True,1,1,3,1,13,4,18,4,-1,-1,5,10,False,False,False,True,0,False,False,False,True,-1,382,0,East,381,2,0
9,4,2,False,False,True,True,1,1,3,1,12,4,18,4,-1,-1,3,9,False,False,False,True,0,False,False,False,True,-1,381,0,East,380,2,0
10,4,2,False,False,True,True,1,1,3,1,11,4,18,4,-1,-1,1,8,False,False,False,True,0,False,False,False,True,-1,380,0,East,579,1,0
11,4,1,False,False,False,True,1,1,3,1,5,1,18,5,-1,-1,-1,8,True,False,False,True,8,False,False,False,True,-1,579,0,East,578,1,0
12,4,1,False,False,False,True,1,1,3,1,5,1,18,5,-1,-1,-1,7,True,False,False,True,9,False,False,False,True,-1,578,0,East,577,1,0
13,4,1,False,False,False,True,1,1,3,1,5,1,18,5,-1,-1,-1,6,True,False,False,True,11,False,False,False,True,-1,577,0,East,576,1,0
14,4,1,False,False,False,True,1,1,3,1,5,1,18,4,-1,-1,-1,4,False,False,False,True,0,False,False,False,False,-1,576,0,East,575,1,0
14,5,1,False,False,False,True,1,1,3,1,5,1,18,3,-1,-1,-1,6,False,True,False,True,333,True,False,True,False,-1,575,0,North,574,1,0
14,6,1,False,False,False,True,1,1,3,1,5,1,18,3,-1,-1,-1,7,False,True,False,True,323,False,False,False,True,-1,574,0,North,573,1,0
15,6,1,False,False,False,True,1,1,3,1,5,1,18,3,-1,-1,-1,6,False,True,False,True,315,False,True,False,True,-1,573,0,East,572,1,0
16,6,1,False,False,False,True,1,1,3,1,5,1,17,3,-1,-1,-1,4,False,True,False,True,288,False,False,False,True,-1,572,0,East,571,1,0
16,5,1,False,False,False,True,1,1,3,1,5,1,17,4,-1,-1,-1,2,False,True,False,True,315,True,False,True,False,-1,571,0,South,570,1,0
16,4,1,False,False,False,True,1,1,3,1,5,1,17,4,-1,-1,-1,1,False,False,False,True,0,False,False,False,False,-1,570,0,South,770,0,0
16,4,0,False,False,False,False,1,1,3,1,5,1,17,4,-1,-1,-1,-1,False,True,True,False,191,False,False,False,False,-1,770,0,West,770,0,0
1,6,4,True,True,True,True,6,4,8,6,11,3,16,6,7,7,13,15,False,True,False,True,338,True,False,False,True,-1,-1,0,Stop,-2,4,0
1,6,4,True,True,True,True,6,4,8,6,11,3,16,6,7,7,13,15,False,True,False,True,338,True,False,False,True,-1,-2,0,Stop,-3,4,0
2,6,4,True,True,True,True,6,4,8,6,11,3,16,6,6,6,12,14,False,True,False,True,333,False,True,False,True,-1,-3,0,East,-4,4,0
3,6,4,True,True,True,True,6,4,8,6,11,3,16,6,5,5,11,13,False,True,False,True,326,False,True,False,True,-1,-4,0,East,-5,4,0
4,6,4,True,True,True,True,6,4,8,6,11,3,16,6,4,4,10,12,False,True,False,True,315,False,True,False,True,-1,-5,0,East,-6,4,0
5,6,4,True,True,True,True,6,4,8,6,11,3,16,6,3,3,9,11,False,True,False,True,297,False,True,False,True,-1,-6,0,East,-7,4,0
6,6,4,True,True,True,True,6,4,8,6,11,3,16,6,2,2,8,10,False,True,False,False,270,False,True,False,True,-1,-7,0,East,-8,4,0
7,6,4,True,True,True,True,6,4,8,6,11,3,16,6,3,1,7,9,False,False,False,True,0,False,False,False,True,-1,-8,0,East,191,3,0
8,6,3,True,False,True,True,6,4,8,6,11,3,16,6,4,-1,6,8,False,True,True,False,225,False,True,False,True,-1,191,0,East,190,3,0
7,6,3,True,False,True,True,6,4,3,1,11,3,16,6,3,-1,7,9,False,True,True,False,243,False,False,False,True,-1,190,0,West,189,3,0
7,5,3,True,False,True,True,6,4,3,1,11,3,16,6,2,-1,6,10,False,True,True,False,225,True,False,True,False,-1,189,0,South,188,3,0
7,4,3,True,False,True,True,6,4,3,1,11,3,16,6,1,-1,5,11,False,False,True,False,180,False,False,False,False,-1,188,0,South,387,2,0
6,4,2,False,False,True,True,6,4,3,1,11,3,16,6,-1,-1,6,12,False,True,False,True,349,False,False,False,True,-1,387,0,West,386,2,0
5,4,2,False,False,True,True,1,1,3,1,11,3,16,6,-1,-1,7,13,False,True,False,True,351,False,False,False,True,-1,386,0,West,385,2,0
6,4,2,False,False,True,True,1,1,3,1,11,3,16,6,-1,-1,6,12,False,True,False,True,349,False,False,False,True,-1,385,0,East,384,2,0
6,3,2,False,False,True,True,1,1,3,1,11,3,16,6,-1,-1,5,13,False,False,False,True,0,False,True,False,False,-1,384,0,South,383,2,0
6,3,2,False,False,True,True,1,1,3,1,11,3,16,6,-1,-1,5,13,False,False,False,True,0,False,True,False,False,-1,383,0,Stop,382,2,0
7,3,2,False,False,True,True,1,1,3,1,11,3,16,6,-1,-1,4,12,False,False,False,True,0,False,True,False,False,-1,382,0,East,381,2,0
8,3,2,False,False,True,True,1,1,3,1,11,3,16,6,-1,-1,3,11,False,False,False,True,0,False,True,False,False,-1,381,0,East,380,2,0
9,3,2,False,False,True,True,1,1,3,1,11,3,16,6,-1,-1,2,10,False,False,False,True,0,False,True,False,False,-1,380,0,East,379,2,0
10,3,2,False,False,True,True,1,1,3,1,11,3,16,6,-1,-1,1,9,False,False,False,True,0,False,True,False,False,-1,379,0,East,578,1,0
11,3,1,False,False,False,True,1,1,3,1,11,3,16,6,-1,-1,-1,8,True,False,False,True,31,False,True,False,False,-1,578,0,East,577,1,0
12,3,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,7,True,False,False,True,37,False,True,False,False,-1,577,0,East,576,1,0
13,3,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,6,True,False,False,True,45,False,True,False,False,-1,576,0,East,575,1,0
14,3,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,5,True,False,False,True,56,False,True,False,False,-1,575,0,East,574,1,0
15,3,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,4,True,False,False,True,72,False,True,False,False,-1,574,0,East,573,1,0
16,3,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,3,True,False,False,False,90,False,True,False,False,-1,573,0,East,572,1,0
17,3,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,4,True,False,True,False,108,False,True,False,False,-1,572,0,East,571,1,0
17,4,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,3,True,False,True,False,117,False,False,False,True,-1,571,0,North,570,1,0
16,4,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,2,True,False,False,False,90,False,False,False,False,-1,570,0,West,569,1,0
15,4,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,3,True,False,False,True,63,False,False,False,True,-1,569,0,West,568,1,0
14,4,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,4,True,False,False,True,45,False,False,False,False,-1,568,0,West,567,1,0
14,5,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,3,True,False,False,True,27,True,False,True,False,-1,567,0,North,566,1,0
14,6,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,2,False,False,False,True,0,False,False,False,True,-1,566,0,North,565,1,0
15,6,1,False,False,False,True,1,1,3,1,5,1,16,6,-1,-1,-1,1,False,False,False,True,0,False,True,False,True,-1,565,0,East,764,0,0
16,6,0,False,False,False,False,1,1,3,1,5,1,16,6,-1,-1,-1,-1,False,True,True,False,198,False,False,False,True,-1,764,0,East,764,0,0
16,6,0,False,False,False,False,1,1,3,1,5,1,16,6,-1,-1,-1,-1,False,True,True,False,198,False,False,False,True,-1,764,0,East,764,0,0
1,11,4,True,True,True,True,6,5,6,9,8,11,14,6,11,7,7,18,False,True,False,True,338,True,False,False,True,14,-1,2,Stop,-2,4,2
1,11,4,True,True,True,True,6,4,7,9,9,11,14,5,12,8,8,19,False,True,False,True,342,True,False,False,True,14,-2,2,Stop,-3,4,2
1,11,4,True,True,True,True,6,5,7,9,8,11,14,4,11,8,7,20,False,False,False,True,0,True,False,False,True,14,-3,2,Stop,-4,4,2
2,11,4,True,True,True,True,6,4,7,9,7,11,14,5,11,7,5,18,False,False,False,True,0,False,True,False,True,13,-4,2,East,-5,4,2
3,11,4,True,True,True,True,7,4,7,9,7,11,14,5,11,6,4,17,False,False,False,True,0,False,True,False,True,12,-5,2,East,-6,4,2
4,11,4,True,True,True,True,6,4,8,9,8,11,13,5,9,6,4,15,False,False,False,True,0,False,True,False,True,11,-6,2,East,-7,4,2
5,11,4,True,True,True,True,6,3,8,8,7,11,13,5,9,6,2,14,False,False,False,True,0,False,False,False,True,10,-7,2,East,-8,4,2
6,11,4,True,True,True,True,6,3,8,9,8,11,13,5,8,4,2,13,False,False,False,True,0,False,False,False,True,9,-8,2,East,-9,4,2
7,11,4,True,True,True,True,7,3,8,9,8,11,12,5,8,3,1,11,False,False,False,True,0,False,True,False,True,8,-9,2,East,190,3,2
8,11,3,True,True,False,True,7,4,7,9,8,11,12,5,8,3,-1,10,False,True,True,False,243,False,True,False,True,7,190,2,East,189,3,2
9,11,3,True,True,False,True,6,4,8,9,5,1,12,5,10,3,-1,9,False,True,True,False,243,False,True,False,True,6,189,2,East,188,3,2
10,11,3,True,True,False,True,7,4,8,9,5,1,11,5,10,4,-1,7,False,True,True,False,225,False,False,False,True,5,188,2,East,187,3,2
10,10,3,True,True,False,True,8,4,8,9,5,1,12,5,8,3,-1,7,False,True,True,False,207,True,False,False,False,4,187,2,South,186,3,2
10,9,3,True,True,False,True,7,4,8,9,5,1,12,5,8,2,-1,6,False,False,True,False,180,False,False,False,False,3,186,2,South,185,3,2
9,9,3,True,True,False,True,7,4,8,8,5,1,11,5,7,2,-1,6,False,True,True,False,225,False,False,False,True,4,185,2,West,184,3,2
8,9,3,True,True,False,True,7,3,8,8,5,1,12,5,7,1,-1,8,False,True,False,False,270,False,False,False,True,5,184,2,West,183,3,2
7,9,3,True,True,False,True,8,3,8,7,5,1,12,5,7,3,-1,9,False,True,False,True,297,False,False,False,True,6,183,2,West,182,3,2
7,8,3,True,True,False,True,8,4,9,7,5,1,13,5,5,3,-1,9,False,True,False,True,333,False,False,False,False,5,182,2,South,181,3,2
7,7,3,True,True,False,True,8,3,10,7,5,1,14,5,5,3,-1,9,False,False,False,True,0,False,True,False,False,4,181,2,South,180,3,2
8,7,3,True,True,False,True,7,3,10,8,5,1,14,4,5,3,-1,9,True,False,False,True,27,False,False,False,False,3,180,2,East,179,3,2
9,7,3,True,True,False,True,6,3,10,9,5,1,14,4,7,3,-1,8,True,False,False,True,63,False,False,False,False,2,179,2,East,178,3,2
10,7,3,True,True,False,True,6,4,9,9,5,1,14,3,7,3,-1,8,True,False,True,False,117,False,False,True,False,1,178,2,East,177,3,2
10,8,3,True,True,False,True,5,4,8,9,5,1,14,4,9,3,-1,8,True,False,True,False,153,False,False,True,False,2,177,2,North,176,3,2
10,9,3,True,True,False,True,5,5,8,9,5,1,13,4,9,2,-1,8,False,False,True,False,180,False,False,False,False,3,176,2,North,375,2,2
9,9,2,True,False,False,True,5,4,9,9,5,1,13,5,9,-1,-1,8,False,True,False,True,315,False,False,False,True,4,375,2,West,374,2,2
8,9,2,True,False,False,True,5,5,3,1,5,1,14,5,7,-1,-1,10,False,True,True,False,233,False,False,False,True,5,374,2,West,373,2,2
8,8,2,True,False,False,True,5,4,3,1,5,1,14,5,7,-1,-1,9,False,True,True,False,233,False,False,False,False,4,373,2,South,372,2,2
8,7,2,True,False,False,True,5,4,3,1,5,1,15,5,6,-1,-1,9,False,True,True,False,225,False,False,False,False,3,372,2,South,371,2,2
8,6,2,True,False,False,True,5,5,3,1,5,1,16,5,4,-1,-1,9,False,True,True,False,198,True,False,False,False,2,371,2,South,370,2,2
8,5,2,True,False,False,True,4,5,3,1,5,1,17,5,4,-1,-1,9,False,False,True,False,180,False,False,False,False,3,370,2,South,369,2,2
7,5,2,True,False,False,True,5,5,3,1,5,1,18,5,2,-1,-1,11,False,False,True,False,180,False,False,False,True,4,369,2,West,368,2,2
6,5,2,True,False,False,True,5,4,3,1,5,1,18,4,2,-1,-1,13,False,True,True,False,225,False,False,False,True,5,368,2,West,367,2,2
5,5,2,True,False,False,True,5,4,3,1,5,1,18,5,1,-1,-1,13,False,True,False,False,270,False,False,False,True,6,367,2,West,366,2,2
5,4,2,True,False,False,True,5,3,3,1,5,1,17,5,1,-1,-1,13,False,True,False,False,270,False,False,False,False,7,366,2,South,565,1,2
5,3,1,False,False,False,True,5,3,3,1,5,1,16,5,-1,-1,-1,13,True,False,False,True,10,False,True,False,False,8,565,2,South,564,1,2
5,3,1,False,False,False,True,1,1,3,1,5,1,15,5,-1,-1,-1,12,True,False,False,True,11,False,True,False,False,8,564,2,Stop,563,1,2
6,3,1,False,False,False,True,1,1,3,1,5,1,15,4,-1,-1,-1,10,True,False,False,True,6,False,True,False,False,7,563,2,East,562,1,2
7,3,1,False,False,False,True,1,1,3,1,5,1,15,5,-1,-1,-1,10,True,False,False,True,14,False,True,False,False,6,562,2,East,561,1,2
8,3,1,False,False,False,True,1,1,3,1,5,1,15,4,-1,-1,-1,8,True,False,False,True,8,False,True,False,False,5,561,2,East,560,1,2
9,3,1,False,False,False,True,1,1,3,1,5,1,15,5,-1,-1,-1,8,True,False,False,True,18,False,True,False,False,4,560,2,East,559,1,2
10,3,1,False,False,False,True,1,1,3,1,5,1,14,5,-1,-1,-1,6,True,False,False,True,27,False,True,False,False,3,559,2,East,558,1,2
10,4,1,False,False,False,True,1,1,3,1,5,1,14,5,-1,-1,-1,5,True,False,False,True,14,False,False,False,False,2,558,2,North,557,1,2
10,5,1,False,False,False,True,1,1,3,1,5,1,15,5,-1,-1,-1,5,False,False,False,True,0,False,False,False,False,1,557,2,North,556,1,2
11,5,1,False,False,False,True,1,1,3,1,5,1,14,5,-1,-1,-1,3,False,False,False,True,0,False,False,False,True,2,556,2,East,555,1,2
12,5,1,False,False,False,True,1,1,3,1,5,1,13,5,-1,-1,-1,1,False,False,False,True,0,False,True,False,True,3,555,2,East,755,0,2
12,5,0,False,False,False,False,1,1,3,1,5,1,13,5,-1,-1,-1,-1,False,True,True,False,200,False,True,False,True,3,755,2,West,755,0,2
1,11,4,True,True,True,True,6,5,6,9,8,11,14,6,11,7,7,18,False,True,False,True,338,True,False,False,True,14,-1,2,Stop,-2,4,2
