@RELATION training_tutorial1

@ATTRIBUTE positionX NUMERIC
@ATTRIBUTE positionY NUMERIC
@ATTRIBUTE numGhosts NUMERIC
@ATTRIBUTE alive1 {True, False}
@ATTRIBUTE alive2 {True, False}
@ATTRIBUTE alive3 {True, False}
@ATTRIBUTE alive4 {True, False}
@ATTRIBUTE position1X NUMERIC
@ATTRIBUTE position1Y NUMERIC
@ATTRIBUTE position2X NUMERIC
@ATTRIBUTE position2Y NUMERIC
@ATTRIBUTE position3X NUMERIC
@ATTRIBUTE position3Y NUMERIC
@ATTRIBUTE position4X NUMERIC
@ATTRIBUTE position4Y NUMERIC
@ATTRIBUTE distance1 NUMERIC
@ATTRIBUTE distance2 NUMERIC
@ATTRIBUTE distance3 NUMERIC
@ATTRIBUTE distance4 NUMERIC
@ATTRIBUTE nearestGhostUp {True, False}
@ATTRIBUTE nearestGhostDown {True, False}
@ATTRIBUTE nearestGhostLeft {True, False}
@ATTRIBUTE nearestGhostRight {True, False}
@ATTRIBUTE angleClosestGhost NUMERIC
@ATTRIBUTE hasWallEast {True, False}
@ATTRIBUTE hasWallSouth {True, False}
@ATTRIBUTE hasWallWest {True, False}
@ATTRIBUTE hasWallNorth {True, False}
@ATTRIBUTE distanceNearestFood NUMERIC
@ATTRIBUTE actualScore NUMERIC
@ATTRIBUTE foodCount NUMERIC
@ATTRIBUTE movement {Stop, South, East, West, North}
@ATTRIBUTE nextScore NUMERIC
@ATTRIBUTE nextNumGhost NUMERIC
@ATTRIBUTE nextFoodCount NUMERIC


@data
5,7,3,False,True,True,True,1,1,11,7,11,7,14,8,-1,6,6,10,False,False,False,True,0,False,False,False,True,1,1287,140,East,1386,3,139
5,6,3,False,True,True,True,1,1,11,6,11,8,15,8,-1,6,8,12,False,False,False,True,0,False,False,False,False,1,1386,139,South,1485,3,138
6,6,3,False,True,True,True,1,1,12,6,12,8,15,9,-1,6,8,12,False,False,False,True,0,False,False,False,False,1,1485,138,East,1584,3,137
6,7,3,False,True,True,True,1,1,12,7,12,9,15,10,-1,6,8,12,False,False,False,True,0,False,False,False,True,1,1584,137,North,1583,3,137
6,6,3,False,True,True,True,1,1,12,6,13,9,16,10,-1,6,10,14,False,False,False,True,0,False,False,False,False,1,1583,137,South,1682,3,136
7,6,3,False,True,True,True,1,1,13,6,14,9,16,11,-1,6,10,14,False,False,False,True,0,False,False,False,False,1,1682,136,East,1781,3,135
8,6,3,False,True,True,True,1,1,13,6,15,9,15,11,-1,5,10,12,False,False,False,True,0,False,False,False,False,1,1781,135,East,1880,3,134
8,7,3,False,True,True,True,1,1,13,7,14,9,16,11,-1,5,8,12,False,False,False,True,0,False,False,False,True,1,1880,134,North,1979,3,133
9,7,3,False,True,True,True,1,1,13,7,14,9,16,10,-1,4,7,10,False,False,False,True,0,False,False,False,False,1,1979,133,East,2078,3,132
10,7,3,False,True,True,True,1,1,14,7,14,8,15,10,-1,4,5,8,False,False,False,True,0,False,False,False,False,1,2078,132,East,2177,3,131
10,8,3,False,True,True,True,1,1,15,7,13,8,16,10,-1,6,3,8,False,False,False,True,0,False,False,False,False,1,2177,131,North,2276,3,130
11,8,3,False,True,True,True,1,1,16,7,12,8,16,10,-1,6,1,7,False,False,False,True,0,False,False,False,False,1,2276,130,East,2375,3,129
11,7,3,False,True,True,True,1,1,16,8,12,7,16,10,-1,6,1,8,False,False,False,True,0,False,False,False,False,1,2375,129,South,2374,3,129
12,7,3,False,True,True,True,1,1,16,7,13,7,16,11,-1,4,1,8,False,False,False,True,0,False,False,False,False,1,2374,129,East,2473,3,128
12,6,3,False,True,True,True,1,1,15,7,13,6,15,11,-1,4,1,8,False,False,False,True,0,False,False,False,False,1,2473,128,South,2772,2,127
13,6,2,False,True,False,True,1,1,15,6,13,6,15,11,-1,2,-1,7,False,False,False,True,0,False,False,False,False,1,2772,127,East,2871,2,126
13,7,2,False,True,False,True,1,1,15,7,5,1,15,11,-1,2,-1,6,False,False,False,True,0,False,False,False,False,1,2871,126,North,2970,2,125
13,8,2,False,True,False,True,1,1,15,8,5,1,15,11,-1,2,-1,5,False,False,False,True,0,False,False,False,False,1,2970,125,North,3269,1,124
14,8,1,False,False,False,True,1,1,14,8,5,1,14,11,-1,-1,-1,3,True,False,False,False,90,False,False,False,False,1,3269,124,East,3368,1,123
14,9,1,False,False,False,True,1,1,3,1,5,1,13,11,-1,-1,-1,3,True,False,True,False,117,False,False,False,False,1,3368,123,North,3467,1,122
14,10,1,False,False,False,True,1,1,3,1,5,1,13,11,-1,-1,-1,2,True,False,True,False,135,False,False,False,False,1,3467,122,North,3766,0,121
14,11,0,False,False,False,False,1,1,3,1,5,1,14,11,-1,-1,-1,-1,False,True,True,False,218,False,False,False,True,1,3766,121,North,3766,0,121
14,11,0,False,False,False,False,1,1,3,1,5,1,14,11,-1,-1,-1,-1,False,True,True,False,218,False,False,False,True,1,3766,121,North,3766,0,121
3,5,4,True,True,True,True,4,10,12,7,15,7,15,10,6,11,14,17,True,False,False,True,79,False,False,False,False,1,99,150,North,198,4,149
3,6,4,True,True,True,True,4,10,12,7,15,7,15,10,5,10,13,16,True,False,False,True,76,False,False,False,False,1,198,149,North,297,4,148
3,7,4,True,True,True,True,4,10,12,7,15,7,15,10,4,9,12,15,True,False,False,True,72,False,False,False,False,1,297,148,North,396,4,147
3,8,4,True,True,True,True,4,10,12,7,15,7,15,10,3,10,13,14,True,False,False,True,63,True,False,False,False,1,396,147,North,495,4,146
3,9,4,True,True,True,True,4,10,12,7,15,7,15,10,2,11,14,13,True,False,False,True,45,False,False,False,False,1,495,146,North,594,4,145
3,10,4,True,True,True,True,4,10,12,7,15,7,15,10,1,12,15,12,False,False,False,True,0,False,False,False,False,1,594,145,North,793,3,145
4,10,3,False,True,True,True,4,10,12,7,15,7,15,10,-1,11,14,11,False,True,False,True,339,False,False,False,False,1,793,145,East,892,3,144
4,9,3,False,True,True,True,1,1,12,7,15,7,15,10,-1,10,13,12,False,True,False,True,346,False,False,False,False,1,892,144,South,991,3,143
4,8,3,False,True,True,True,1,1,12,7,15,7,15,10,-1,9,12,13,False,True,False,True,353,False,False,True,False,1,991,143,South,1090,3,142
4,7,3,False,True,True,True,1,1,12,7,15,7,15,10,-1,8,11,14,False,False,False,True,0,False,False,False,False,1,1090,142,South,1189,3,141
5,7,3,False,True,True,True,1,1,12,7,15,7,15,10,-1,7,10,13,False,False,False,True,0,False,False,False,True,1,1189,141,East,1288,3,140
6,7,3,False,True,True,True,1,1,12,7,15,7,15,10,-1,6,9,12,False,False,False,True,0,False,False,False,True,1,1288,140,East,1387,3,139
7,7,3,False,True,True,True,1,1,12,7,15,7,15,10,-1,5,8,11,False,False,False,True,0,False,False,False,True,1,1387,139,East,1486,3,138
8,7,3,False,True,True,True,1,1,12,7,15,7,15,10,-1,4,7,10,False,False,False,True,0,False,False,False,True,1,1486,138,East,1585,3,137
9,7,3,False,True,True,True,1,1,12,7,15,7,15,10,-1,3,6,9,False,False,False,True,0,False,False,False,False,1,1585,137,East,1684,3,136
10,7,3,False,True,True,True,1,1,12,7,15,7,15,10,-1,2,5,8,False,False,False,True,0,False,False,False,False,1,1684,136,East,1783,3,135
11,7,3,False,True,True,True,1,1,12,7,15,7,15,10,-1,1,4,7,False,False,False,True,0,False,False,False,False,1,1783,135,East,1982,2,135
12,7,2,False,False,True,True,1,1,12,7,15,7,15,10,-1,-1,3,6,False,False,False,True,0,False,False,False,False,1,1982,135,East,2081,2,134
13,7,2,False,False,True,True,1,1,3,1,15,7,15,10,-1,-1,2,5,False,False,False,True,0,False,False,False,False,1,2081,134,East,2180,2,133
14,7,2,False,False,True,True,1,1,3,1,15,7,15,10,-1,-1,1,4,False,False,False,True,0,False,False,False,False,1,2180,133,East,2379,1,133
15,7,1,False,False,False,True,1,1,3,1,15,7,15,10,-1,-1,-1,3,True,False,False,False,90,False,False,False,False,1,2379,133,East,2478,1,132
15,8,1,False,False,False,True,1,1,3,1,5,1,15,10,-1,-1,-1,2,True,False,False,False,90,False,False,False,False,1,2478,132,North,2577,1,131
15,9,1,False,False,False,True,1,1,3,1,5,1,15,10,-1,-1,-1,1,True,False,False,False,90,False,False,False,False,1,2577,131,North,2776,0,131
15,10,0,False,False,False,False,1,1,3,1,5,1,15,10,-1,-1,-1,-1,False,True,True,False,213,False,False,False,False,1,2776,131,North,2776,0,131
15,10,0,False,False,False,False,1,1,3,1,5,1,15,10,-1,-1,-1,-1,False,True,True,False,213,False,False,False,False,1,2776,131,North,2776,0,131
12,11,4,True,True,True,True,5,6,5,12,13,6,13,12,12,8,6,2,True,False,False,True,45,False,False,False,False,8,-1,1,North,-2,4,1
12,12,4,True,True,True,True,5,7,5,12,13,7,13,11,12,7,6,2,False,True,False,True,315,False,False,False,False,9,-2,1,North,-3,4,1
12,11,4,True,True,True,True,5,6,5,13,13,8,14,11,12,9,4,2,False,False,False,True,0,False,False,False,False,8,-3,1,South,196,3,1
13,11,3,True,True,True,False,4,6,6,13,12,8,13,11,14,9,4,-1,False,True,True,False,252,False,False,False,False,7,196,1,East,195,3,1
13,10,3,True,True,True,False,3,6,6,13,12,7,7,1,14,10,4,-1,False,True,True,False,252,False,False,False,False,6,195,1,South,194,3,1
13,9,3,True,True,True,False,3,6,6,13,13,7,7,1,13,11,2,-1,False,True,False,False,270,False,False,False,False,5,194,1,South,193,3,1
13,8,3,True,True,True,False,3,6,6,13,13,6,7,1,12,12,2,-1,False,True,False,False,270,False,False,False,False,6,193,1,South,192,3,1
13,7,3,True,True,True,False,4,6,7,13,14,6,7,1,10,12,2,-1,False,True,False,True,315,False,False,False,False,7,192,1,South,191,3,1
13,6,3,True,True,True,False,4,5,7,14,14,6,7,1,10,14,1,-1,False,False,False,True,0,False,False,False,False,8,191,1,South,390,2,1
14,6,2,True,True,False,False,4,5,6,14,14,6,7,1,11,16,-1,-1,False,True,True,False,186,False,False,False,False,7,390,1,East,389,2,1
14,5,2,True,True,False,False,4,4,5,14,5,1,7,1,11,18,-1,-1,False,True,True,False,186,False,False,False,False,8,389,1,South,388,2,1
13,5,2,True,True,False,False,4,5,5,14,5,1,7,1,9,17,-1,-1,False,False,True,False,180,False,False,False,False,9,388,1,West,387,2,1
13,6,2,True,True,False,False,4,6,5,13,5,1,7,1,9,15,-1,-1,False,False,True,False,180,False,False,False,False,8,387,1,North,386,2,1
12,6,2,True,True,False,False,5,6,5,14,5,1,7,1,7,15,-1,-1,False,False,True,False,180,False,False,False,False,9,386,1,West,385,2,1
11,6,2,True,True,False,False,4,6,5,14,5,1,7,1,7,14,-1,-1,False,False,True,False,180,False,False,False,False,10,385,1,West,384,2,1
10,6,2,True,True,False,False,4,6,6,14,5,1,7,1,6,12,-1,-1,False,False,True,False,180,False,False,False,False,11,384,1,West,383,2,1
10,7,2,True,True,False,False,4,7,6,14,5,1,7,1,6,11,-1,-1,False,False,True,False,180,False,False,False,False,10,383,1,North,382,2,1
9,7,2,True,True,False,False,3,7,6,14,5,1,7,1,6,10,-1,-1,False,False,True,False,180,False,False,False,False,11,382,1,West,381,2,1
9,6,2,True,True,False,False,3,6,6,14,5,1,7,1,6,11,-1,-1,False,False,True,False,180,False,False,False,False,12,381,1,South,380,2,1
8,6,2,True,True,False,False,4,6,7,14,5,1,7,1,4,9,-1,-1,False,False,True,False,180,False,False,False,False,13,380,1,West,379,2,1
8,5,2,True,True,False,False,4,5,7,14,5,1,7,1,4,10,-1,-1,False,False,True,False,180,False,False,False,False,14,379,1,South,378,2,1
7,5,2,True,True,False,False,4,5,7,14,5,1,7,1,3,9,-1,-1,False,False,True,False,180,False,False,False,False,15,378,1,West,377,2,1
6,5,2,True,True,False,False,4,5,6,14,5,1,7,1,2,9,-1,-1,False,False,True,False,180,False,False,False,False,16,377,1,West,376,2,1
5,5,2,True,True,False,False,4,5,6,13,5,1,7,1,1,9,-1,-1,False,False,True,False,180,False,False,False,False,17,376,1,West,375,2,1
5,4,2,True,True,False,False,4,4,6,14,5,1,7,1,1,11,-1,-1,False,False,True,False,180,False,False,False,False,18,375,1,South,374,2,1
5,5,2,True,True,False,False,4,5,6,13,5,1,7,1,1,9,-1,-1,False,False,True,False,180,False,False,False,False,17,374,1,North,573,1,1
5,6,1,False,True,False,False,1,1,6,14,5,1,7,1,-1,9,-1,-1,True,False,False,True,83,False,False,False,False,16,573,1,North,572,1,1
5,7,1,False,True,False,False,1,1,6,14,5,1,7,1,-1,8,-1,-1,True,False,False,True,82,False,False,False,False,15,572,1,North,571,1,1
5,8,1,False,True,False,False,1,1,6,13,5,1,7,1,-1,6,-1,-1,True,False,False,True,79,False,False,False,False,14,571,1,North,570,1,1
5,9,1,False,True,False,False,1,1,6,12,5,1,7,1,-1,4,-1,-1,True,False,False,True,72,False,False,False,True,13,570,1,North,569,1,1
6,9,1,False,True,False,False,1,1,6,13,5,1,7,1,-1,4,-1,-1,True,False,False,False,90,False,False,False,False,12,569,1,East,568,1,1
6,10,1,False,True,False,False,1,1,6,12,5,1,7,1,-1,2,-1,-1,True,False,False,False,90,True,False,False,False,13,568,1,North,767,0,1
6,11,0,False,False,False,False,1,1,6,11,5,1,7,1,-1,-1,-1,-1,False,True,True,False,243,False,False,False,False,14,767,1,North,767,0,1
6,11,0,False,False,False,False,1,1,6,11,5,1,7,1,-1,-1,-1,-1,False,True,True,False,243,False,False,False,False,14,767,1,North,767,0,1
12,11,4,True,True,True,True,5,6,5,12,13,6,13,12,12,8,6,2,True,False,False,True,45,False,False,False,False,8,-1,1,North,-2,4,1
12,12,4,True,True,True,True,5,6,5,12,13,6,13,12,13,7,7,1,False,False,False,True,0,False,False,False,False,9,-2,1,North,197,3,1
13,12,3,True,True,True,False,5,6,5,12,13,6,13,12,14,8,6,-1,False,True,False,False,270,False,False,False,False,8,197,1,East,196,3,1
13,11,3,True,True,True,False,5,6,5,12,13,6,7,1,13,9,5,-1,False,True,False,False,270,False,False,False,False,7,196,1,South,195,3,1
13,10,3,True,True,True,False,5,6,5,12,13,6,7,1,12,10,4,-1,False,True,False,False,270,False,False,False,False,6,195,1,South,194,3,1
13,9,3,True,True,True,False,5,6,5,12,13,6,7,1,11,11,3,-1,False,True,False,False,270,False,False,False,False,5,194,1,South,193,3,1
13,8,3,True,True,True,False,5,6,5,12,13,6,7,1,10,12,2,-1,False,True,False,False,270,False,False,False,False,6,193,1,South,192,3,1
13,7,3,True,True,True,False,5,6,5,12,13,6,7,1,9,13,1,-1,False,True,False,False,270,False,False,False,False,7,192,1,South,391,2,1
13,6,2,True,True,False,False,5,6,5,12,13,6,7,1,8,14,-1,-1,False,False,True,False,180,False,False,False,False,8,391,1,South,390,2,1
12,6,2,True,True,False,False,5,6,5,12,5,1,7,1,7,13,-1,-1,False,False,True,False,180,False,False,False,False,9,390,1,West,389,2,1
11,6,2,True,True,False,False,5,6,5,12,5,1,7,1,6,12,-1,-1,False,False,True,False,180,False,False,False,False,10,389,1,West,388,2,1
10,6,2,True,True,False,False,5,6,5,12,5,1,7,1,5,11,-1,-1,False,False,True,False,180,False,False,False,False,11,388,1,West,387,2,1
9,6,2,True,True,False,False,5,6,5,12,5,1,7,1,4,10,-1,-1,False,False,True,False,180,False,False,False,False,12,387,1,West,386,2,1
8,6,2,True,True,False,False,5,6,5,12,5,1,7,1,3,9,-1,-1,False,False,True,False,180,False,False,False,False,13,386,1,West,385,2,1
7,6,2,True,True,False,False,5,6,5,12,5,1,7,1,2,8,-1,-1,False,False,True,False,180,False,False,False,False,14,385,1,West,384,2,1
6,6,2,True,True,False,False,5,6,5,12,5,1,7,1,1,7,-1,-1,False,False,True,False,180,False,False,False,False,15,384,1,West,583,1,1
5,6,1,False,True,False,False,5,6,5,12,5,1,7,1,-1,6,-1,-1,True,False,False,False,90,False,False,False,False,16,583,1,West,582,1,1
5,7,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,5,-1,-1,True,False,False,False,90,False,False,False,False,15,582,1,North,581,1,1
5,8,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,True,False,False,False,90,False,False,False,False,14,581,1,North,580,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,True,False,False,False,90,False,False,False,True,13,580,1,North,579,1,1
5,8,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,True,False,False,False,90,False,False,False,False,14,579,1,South,578,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,True,False,False,False,90,False,False,False,True,13,578,1,North,577,1,1
4,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,True,False,False,True,72,False,False,False,True,14,577,1,West,576,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,True,False,False,False,90,False,False,False,True,13,576,1,East,575,1,1
5,8,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,True,False,False,False,90,False,False,False,False,14,575,1,South,574,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,True,False,False,False,90,False,False,False,True,13,574,1,North,573,1,1
5,8,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,True,False,False,False,90,False,False,False,False,14,573,1,South,572,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,True,False,False,False,90,False,False,False,True,13,572,1,North,571,1,1
5,8,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,True,False,False,False,90,False,False,False,False,14,571,1,South,570,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,True,False,False,False,90,False,False,False,True,13,570,1,North,569,1,1
4,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,True,False,False,True,72,False,False,False,True,14,569,1,West,568,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,True,False,False,False,90,False,False,False,True,13,568,1,East,567,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,True,False,False,False,90,False,False,False,True,13,567,1,Stop,566,1,1
6,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,True,False,True,False,108,False,False,False,False,12,566,1,East,565,1,1
6,10,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,True,False,True,False,117,True,False,False,False,13,565,1,North,564,1,1
6,11,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,2,-1,-1,True,False,True,False,135,False,False,False,False,14,564,1,North,563,1,1
6,12,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,1,-1,-1,False,False,True,False,180,False,False,False,False,15,563,1,North,762,0,1
5,12,0,False,False,False,False,1,1,5,12,5,1,7,1,-1,-1,-1,-1,False,True,True,False,250,False,False,False,False,16,762,1,West,762,0,1
5,12,0,False,False,False,False,1,1,5,12,5,1,7,1,-1,-1,-1,-1,False,True,True,False,250,False,False,False,False,16,762,1,West,762,0,1
4,11,4,True,True,True,True,9,3,11,7,19,12,22,9,13,11,16,20,False,True,False,True,330,False,False,False,False,1,-1,121,South,-2,4,121
4,10,4,True,True,True,True,9,4,10,7,20,12,23,9,11,9,18,20,False,True,False,True,333,False,False,False,False,1,-2,121,South,-3,4,121
4,9,4,True,True,True,True,10,4,10,6,21,12,23,8,11,9,20,20,False,True,False,True,333,False,False,False,False,2,-3,121,South,-4,4,121
4,8,4,True,True,True,True,9,4,9,6,22,12,23,8,9,7,22,19,False,True,False,True,338,False,False,False,False,1,-4,121,South,-5,4,121
4,7,4,True,True,True,True,10,4,9,5,22,11,23,8,9,7,22,20,False,True,False,True,338,False,False,False,False,1,-5,121,South,-6,4,121
4,6,4,True,True,True,True,10,3,9,6,22,11,23,9,9,5,23,22,False,False,False,True,0,False,False,False,False,2,-6,121,South,-7,4,121
5,6,4,True,True,True,True,9,3,9,6,22,12,23,9,7,4,23,21,False,False,False,True,0,False,False,False,False,1,-7,121,East,92,4,120
5,5,4,True,True,True,True,8,3,9,5,21,12,23,8,5,4,23,21,False,False,False,True,0,False,False,False,False,1,92,120,South,191,4,119
5,4,4,True,True,True,True,7,3,9,4,21,12,23,7,3,4,24,21,False,True,False,True,333,False,False,False,False,1,191,119,South,290,4,118
6,4,4,True,True,True,True,7,4,9,3,20,12,23,7,1,4,22,20,False,False,False,True,0,False,False,False,False,1,290,118,East,389,4,117
6,5,4,True,True,True,True,7,5,10,3,20,11,23,8,1,6,20,20,False,False,False,True,0,False,False,False,False,1,389,117,North,388,4,117
6,4,4,True,True,True,True,7,4,11,3,20,10,23,8,1,6,20,21,False,False,False,True,0,False,False,False,False,1,388,117,South,387,4,117
6,5,4,True,True,True,True,7,5,11,3,21,10,22,8,1,7,20,19,False,False,False,True,0,False,False,False,False,1,387,117,North,386,4,117
6,6,4,True,True,True,True,7,6,11,3,22,10,22,7,1,8,20,17,False,False,False,True,0,False,False,False,False,1,386,117,North,385,4,117
6,5,4,True,True,True,True,7,5,11,3,21,10,21,7,1,7,20,17,False,False,False,True,0,False,False,False,False,1,385,117,South,684,3,116
7,5,3,False,True,True,True,7,5,10,3,21,9,21,6,-1,5,18,15,False,True,False,True,326,False,False,False,False,1,684,116,East,783,3,115
7,4,3,False,True,True,True,1,1,10,4,21,9,21,7,-1,3,19,17,False,False,False,True,0,False,False,False,False,1,783,115,South,782,3,115
7,5,3,False,True,True,True,1,1,10,5,20,9,22,7,-1,3,17,17,False,False,False,True,0,False,False,False,False,1,782,115,North,881,3,114
7,6,3,False,True,True,True,1,1,10,6,21,9,21,7,-1,3,17,15,False,False,False,True,0,False,False,False,False,1,881,114,North,980,3,113
7,7,3,False,True,True,True,1,1,10,7,22,9,22,7,-1,3,17,15,False,False,False,True,0,False,False,False,False,1,980,113,North,979,3,113
8,7,3,False,True,True,True,1,1,10,7,22,10,22,6,-1,2,17,15,False,False,False,True,0,False,False,False,False,1,979,113,East,1178,2,113
9,7,2,False,False,True,True,1,1,9,7,22,10,22,5,-1,-1,16,15,False,True,False,True,351,False,False,False,False,1,1178,113,East,1277,2,112
9,6,2,False,False,True,True,1,1,3,1,22,9,22,6,-1,-1,16,13,False,False,False,True,0,False,False,False,False,1,1277,112,South,1376,2,111
10,6,2,False,False,True,True,1,1,3,1,23,9,22,7,-1,-1,16,13,True,False,False,True,5,False,False,False,False,1,1376,111,East,1475,2,110
10,7,2,False,False,True,True,1,1,3,1,23,10,23,7,-1,-1,16,13,False,False,False,True,0,False,False,False,False,1,1475,110,North,1474,2,110
11,7,2,False,False,True,True,1,1,3,1,23,9,23,8,-1,-1,14,13,True,False,False,True,5,False,False,False,False,1,1474,110,East,1573,2,109
11,8,2,False,False,True,True,1,1,3,1,23,10,23,9,-1,-1,14,13,True,False,False,True,5,False,False,False,False,1,1573,109,North,1572,2,109
11,9,2,False,False,True,True,1,1,3,1,23,10,23,8,-1,-1,13,13,True,False,False,True,5,False,False,False,False,1,1572,109,North,1571,2,109
11,8,2,False,False,True,True,1,1,3,1,23,11,23,8,-1,-1,15,12,False,False,False,True,0,False,False,False,False,1,1571,109,South,1670,2,108
12,8,2,False,False,True,True,1,1,3,1,23,11,23,8,-1,-1,14,11,False,False,False,True,0,False,False,False,False,1,1670,108,East,1669,2,108
13,8,2,False,False,True,True,1,1,3,1,23,12,23,7,-1,-1,14,11,False,True,False,True,354,False,False,False,False,2,1669,108,East,1668,2,108
13,7,2,False,False,True,True,1,1,3,1,23,12,22,7,-1,-1,15,9,False,False,False,True,0,False,False,False,False,1,1668,108,South,1667,2,108
14,7,2,False,False,True,True,1,1,3,1,22,12,22,7,-1,-1,13,8,False,False,False,True,0,False,False,False,False,1,1667,108,East,1766,2,107
15,7,2,False,False,True,True,1,1,3,1,23,12,22,7,-1,-1,13,7,False,False,False,True,0,False,False,False,False,1,1766,107,East,1865,2,106
16,7,2,False,False,True,True,1,1,3,1,22,12,22,8,-1,-1,11,7,True,False,False,True,9,False,False,False,False,1,1865,106,East,1964,2,105
16,8,2,False,False,True,True,1,1,3,1,23,12,21,8,-1,-1,11,5,False,False,False,True,0,False,False,False,False,1,1964,105,North,2063,2,104
17,8,2,False,False,True,True,1,1,3,1,23,12,22,8,-1,-1,10,5,False,False,False,True,0,False,False,False,False,1,2063,104,East,2062,2,104
18,8,2,False,False,True,True,1,1,3,1,23,11,22,7,-1,-1,8,5,False,True,False,True,346,False,False,False,False,1,2062,104,East,2061,2,104
18,7,2,False,False,True,True,1,1,3,1,22,11,22,7,-1,-1,8,4,False,False,False,True,0,False,False,False,False,1,2061,104,South,2060,2,104
19,7,2,False,False,True,True,1,1,3,1,22,12,21,7,-1,-1,8,2,False,False,False,True,0,False,False,False,False,1,2060,104,East,2159,2,103
20,7,2,False,False,True,True,1,1,3,1,22,12,21,8,-1,-1,7,2,True,False,False,True,45,False,False,False,False,1,2159,103,East,2258,2,102
20,8,2,False,False,True,True,1,1,3,1,21,12,21,9,-1,-1,5,2,True,False,False,True,45,False,False,False,False,1,2258,102,North,2357,2,101
20,9,2,False,False,True,True,1,1,3,1,20,12,21,9,-1,-1,3,1,False,False,False,True,0,False,False,False,False,1,2357,101,North,2556,1,101
21,9,1,False,False,True,False,1,1,3,1,21,12,21,9,-1,-1,3,-1,True,False,False,False,90,False,False,False,False,1,2556,101,East,2655,1,100
21,10,1,False,False,True,False,1,1,3,1,20,12,7,1,-1,-1,3,-1,True,False,True,False,117,False,False,False,False,1,2655,100,North,2754,1,99
21,11,1,False,False,True,False,1,1,3,1,20,11,7,1,-1,-1,1,-1,False,False,True,False,180,False,False,False,False,1,2754,99,North,2954,0,99
21,11,0,False,False,False,False,1,1,3,1,20,11,7,1,-1,-1,-1,-1,False,True,True,False,207,False,False,False,False,1,2954,99,East,2954,0,99
4,11,4,True,True,True,True,9,3,11,7,19,12,22,9,13,11,16,20,False,True,False,True,330,False,False,False,False,1,-1,121,South,-2,4,121
4,10,4,True,True,True,True,9,3,11,7,19,12,22,9,12,10,17,19,False,True,False,True,337,False,False,False,False,1,-2,121,South,-3,4,121
4,9,4,True,True,True,True,9,3,11,7,19,12,22,9,11,9,18,18,False,True,False,True,344,False,False,False,False,2,-3,121,South,-4,4,121
4,8,4,True,True,True,True,9,3,11,7,19,12,22,9,10,8,19,19,False,True,False,True,352,False,False,False,False,1,-4,121,South,-5,4,121
4,7,4,True,True,True,True,9,3,11,7,19,12,22,9,9,7,20,20,False,False,False,True,0,False,False,False,False,1,-5,121,South,94,4,120
5,7,4,True,True,True,True,9,3,11,7,19,12,22,9,8,6,19,19,False,False,False,True,0,False,False,False,False,1,94,120,East,193,4,119
6,7,4,True,True,True,True,9,3,11,7,19,12,22,9,7,5,18,18,False,False,False,True,0,False,False,False,False,1,193,119,East,292,4,118
7,7,4,True,True,True,True,9,3,11,7,19,12,22,9,6,4,17,17,False,False,False,True,0,False,False,False,False,1,292,118,East,291,4,118
8,7,4,True,True,True,True,9,3,11,7,19,12,22,9,5,3,16,16,False,False,False,True,0,False,False,False,False,1,291,118,East,290,4,118
9,7,4,True,True,True,True,9,3,11,7,19,12,22,9,4,2,15,15,False,False,False,True,0,False,False,False,False,1,290,118,East,389,4,117
10,7,4,True,True,True,True,9,3,11,7,19,12,22,9,5,1,14,14,False,False,False,True,0,False,False,False,False,1,389,117,East,588,3,117
11,7,3,True,False,True,True,9,3,11,7,19,12,22,9,6,-1,13,13,False,True,True,False,243,False,False,False,False,1,588,117,East,587,3,117
11,6,3,True,False,True,True,9,3,3,1,19,12,22,9,5,-1,14,14,False,True,True,False,236,False,False,False,False,1,587,117,South,686,3,116
11,5,3,True,False,True,True,9,3,3,1,19,12,22,9,4,-1,15,15,False,True,True,False,225,False,False,False,False,1,686,116,South,785,3,115
