@RELATION training_keyboard

@ATTRIBUTE positionX NUMERIC
@ATTRIBUTE positionY NUMERIC
@ATTRIBUTE numGhosts NUMERIC
@ATTRIBUTE alive1 {True, False}
@ATTRIBUTE alive2 {True, False}
@ATTRIBUTE alive3 {True, False}
@ATTRIBUTE alive4 {True, False}
@ATTRIBUTE position1X NUMERIC
@ATTRIBUTE position1Y NUMERIC
@ATTRIBUTE position2X NUMERIC
@ATTRIBUTE position2Y NUMERIC
@ATTRIBUTE position3X NUMERIC
@ATTRIBUTE position3Y NUMERIC
@ATTRIBUTE position4X NUMERIC
@ATTRIBUTE position4Y NUMERIC
@ATTRIBUTE distance1 NUMERIC
@ATTRIBUTE distance2 NUMERIC
@ATTRIBUTE distance3 NUMERIC
@ATTRIBUTE distance4 NUMERIC
@ATTRIBUTE distanceNearestFood NUMERIC
@ATTRIBUTE actualScore NUMERIC
@ATTRIBUTE foodCount NUMERIC
@ATTRIBUTE movement {Stop, South, East, West, North}
@ATTRIBUTE nextScore NUMERIC
@ATTRIBUTE nextNumGhost NUMERIC
@ATTRIBUTE nextFoodCount NUMERIC

@data
19,3,2,False,False,True,True,1,1,3,1,22,11,22,7,-1,-1,11,6,1,3833,86,East,3932,2,85
20,3,2,False,False,True,True,1,1,3,1,23,11,22,6,-1,-1,11,5,1,3932,85,East,3931,2,85
21,3,2,False,False,True,True,1,1,3,1,22,11,22,6,-1,-1,9,3,1,3931,85,East,4030,2,84
21,4,2,False,False,True,True,1,1,3,1,22,11,22,5,-1,-1,8,3,1,4030,84,North,4129,2,83
21,5,2,False,False,True,True,1,1,3,1,22,10,23,5,-1,-1,6,2,1,4129,83,North,4128,2,83
21,6,2,False,False,True,True,1,1,3,1,21,10,23,5,-1,-1,4,3,1,4128,83,North,4127,2,83
22,6,2,False,False,True,True,1,1,3,1,21,9,23,5,-1,-1,4,2,1,4127,83,East,4126,2,83
23,6,2,False,False,True,True,1,1,3,1,20,9,23,5,-1,-1,6,2,2,4126,83,East,4125,2,83
23,6,2,False,False,True,True,1,1,3,1,19,9,22,5,-1,-1,7,1,2,4125,83,East,4124,2,83
23,5,2,False,False,True,True,1,1,3,1,19,8,22,6,-1,-1,7,1,1,4124,83,South,4123,2,83
23,4,2,False,False,True,True,1,1,3,1,18,8,23,6,-1,-1,9,3,1,4123,83,South,4122,2,83
23,3,2,False,False,True,True,1,1,3,1,18,8,22,6,-1,-1,10,5,2,4122,83,South,4121,2,83
23,3,2,False,False,True,True,1,1,3,1,17,8,22,7,-1,-1,11,4,2,4121,83,South,4120,2,83
23,4,2,False,False,True,True,1,1,3,1,16,8,22,6,-1,-1,11,3,1,4120,83,North,4119,2,83
23,5,2,False,False,True,True,1,1,3,1,16,8,22,6,-1,-1,10,1,1,4119,83,North,4418,1,82
22,5,1,False,False,True,False,1,1,3,1,15,8,7,1,-1,-1,10,-1,1,4418,82,West,4417,1,82
21,5,1,False,False,True,False,1,1,3,1,15,9,7,1,-1,-1,10,-1,1,4417,82,West,4516,1,81
20,5,1,False,False,True,False,1,1,3,1,15,8,7,1,-1,-1,8,-1,1,4516,81,West,4515,1,81
19,5,1,False,False,True,False,1,1,3,1,15,8,7,1,-1,-1,7,-1,1,4515,81,West,4514,1,81
18,5,1,False,False,True,False,1,1,3,1,15,8,7,1,-1,-1,6,-1,1,4514,81,West,4513,1,81
17,5,1,False,False,True,False,1,1,3,1,15,8,7,1,-1,-1,5,-1,1,4513,81,West,4512,1,81
16,5,1,False,False,True,False,1,1,3,1,15,9,7,1,-1,-1,5,-1,1,4512,81,West,4511,1,81
15,5,1,False,False,True,False,1,1,3,1,14,9,7,1,-1,-1,5,-1,1,4511,81,West,4510,1,81
15,6,1,False,False,True,False,1,1,3,1,14,8,7,1,-1,-1,3,-1,1,4510,81,North,4609,1,80
15,7,1,False,False,True,False,1,1,3,1,14,8,7,1,-1,-1,2,-1,1,4609,80,North,4908,0,79
15,8,0,False,False,False,False,1,1,3,1,14,8,7,1,-1,-1,-1,-1,1,4908,79,North,4908,0,79
4,12,4,True,True,True,True,9,3,11,7,19,12,22,9,14,12,15,21,2,-1,121,Stop,-2,4,121
4,12,4,True,True,True,True,9,3,11,7,19,12,22,9,14,12,15,21,2,-2,121,Stop,-3,4,121
5,12,4,True,True,True,True,9,3,11,7,19,12,22,9,13,11,14,20,1,-3,121,East,-4,4,121
6,12,4,True,True,True,True,9,3,11,7,19,12,22,9,12,10,13,19,1,-4,121,East,95,4,120
7,12,4,True,True,True,True,9,3,11,7,19,12,22,9,11,9,12,18,1,95,120,East,194,4,119
7,11,4,True,True,True,True,9,3,11,7,19,12,22,9,10,8,13,17,1,194,119,South,293,4,118
7,10,4,True,True,True,True,9,3,11,7,19,12,22,9,9,7,14,16,1,293,118,South,392,4,117
7,9,4,True,True,True,True,9,3,11,7,19,12,22,9,8,6,15,15,1,392,117,South,491,4,116
7,8,4,True,True,True,True,9,3,11,7,19,12,22,9,7,5,16,16,1,491,116,South,590,4,115
7,7,4,True,True,True,True,9,3,11,7,19,12,22,9,6,4,17,17,1,590,115,South,689,4,114
7,6,4,True,True,True,True,9,3,11,7,19,12,22,9,5,5,18,18,1,689,114,South,788,4,113
7,5,4,True,True,True,True,9,3,11,7,19,12,22,9,4,6,19,19,1,788,113,South,887,4,112
7,4,4,True,True,True,True,9,3,11,7,19,12,22,9,3,7,20,20,1,887,112,South,986,4,111
7,3,4,True,True,True,True,9,3,11,7,19,12,22,9,2,8,21,21,1,986,111,South,1085,4,110
8,3,4,True,True,True,True,9,3,11,7,19,12,22,9,1,7,20,20,2,1085,110,East,1284,3,110
9,3,3,False,True,True,True,1,1,11,7,19,12,22,9,-1,6,19,19,1,1284,110,East,1383,3,109
10,3,3,False,True,True,True,1,1,11,7,19,12,22,9,-1,5,18,18,1,1383,109,East,1482,3,108
10,4,3,False,True,True,True,1,1,11,7,19,12,22,9,-1,4,17,17,1,1482,108,North,1581,3,107
10,5,3,False,True,True,True,1,1,11,7,19,12,22,9,-1,3,16,16,1,1581,107,North,1680,3,106
10,6,3,False,True,True,True,1,1,11,7,19,12,22,9,-1,2,15,15,1,1680,106,North,1779,3,105
10,7,3,False,True,True,True,1,1,11,7,19,12,22,9,-1,1,14,14,1,1779,105,North,1978,2,105
11,7,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,13,13,1,1978,105,East,2077,2,104
12,7,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,12,12,1,2077,104,East,2076,2,104
13,7,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,11,11,2,2076,104,East,2075,2,104
14,7,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,10,10,1,2075,104,East,2174,2,103
15,7,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,9,9,1,2174,103,East,2273,2,102
16,7,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,8,8,1,2273,102,East,2372,2,101
17,7,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,7,7,1,2372,101,East,2471,2,100
17,8,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,6,6,1,2471,100,North,2570,2,99
17,9,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,5,5,1,2570,99,North,2669,2,98
17,10,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,4,6,1,2669,98,North,2768,2,97
17,11,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,3,7,1,2768,97,North,2867,2,96
17,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,2,8,1,2867,96,North,2966,2,95
18,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,1,7,2,2966,95,East,3165,1,95
19,12,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,6,1,3165,95,East,3264,1,94
20,12,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,5,1,3264,94,East,3263,1,94
21,12,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,4,1,3263,94,East,3262,1,94
22,12,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,3,1,3262,94,East,3361,1,93
22,11,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,2,1,3361,93,South,3460,1,92
22,10,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,1,1,3460,92,South,3659,0,92
22,9,0,False,False,False,False,1,1,3,1,5,1,22,9,-1,-1,-1,-1,1,3659,92,South,3659,0,92
1,6,4,True,True,True,True,7,4,9,6,12,3,16,6,8,8,14,16,-1,-1,0,Stop,-2,4,0
1,6,4,True,True,True,True,8,4,8,6,11,3,16,5,9,7,13,17,-1,-2,0,Stop,-3,4,0
1,6,4,True,True,True,True,8,4,7,6,12,3,16,4,9,6,14,16,-1,-3,0,Stop,-4,4,0
1,6,4,True,True,True,True,8,4,7,6,12,3,15,4,9,6,14,16,-1,-4,0,Stop,-5,4,0
2,6,4,True,True,True,True,9,4,7,6,12,4,15,4,9,5,12,15,-1,-5,0,East,-6,4,0
3,6,4,True,True,True,True,9,3,8,6,12,3,15,4,9,5,12,15,-1,-6,0,East,-7,4,0
4,6,4,True,True,True,True,8,3,9,6,11,3,16,4,7,5,10,14,-1,-7,0,East,-8,4,0
5,6,4,True,True,True,True,9,3,9,6,11,3,16,4,7,4,9,14,-1,-8,0,East,-9,4,0
6,6,4,True,True,True,True,10,3,10,6,10,3,16,3,7,4,7,14,-1,-9,0,East,-10,4,0
7,6,4,True,True,True,True,9,3,10,6,10,3,17,3,5,3,6,12,-1,-10,0,East,-11,4,0
7,5,4,True,True,True,True,9,3,10,6,9,3,16,3,4,4,4,10,-1,-11,0,South,-12,4,0
7,4,4,True,True,True,True,9,3,10,6,9,3,15,3,3,5,3,8,-1,-12,0,South,-13,4,0
7,3,4,True,True,True,True,9,3,9,6,8,3,15,4,2,5,1,10,-1,-13,0,South,186,3,0
8,3,3,True,True,False,True,10,3,10,6,5,1,16,4,2,5,-1,8,-1,186,0,East,185,3,0
9,3,3,True,True,False,True,10,4,9,6,5,1,16,3,2,3,-1,8,-1,185,0,East,184,3,0
10,3,3,True,True,False,True,9,4,8,6,5,1,16,4,2,5,-1,8,-1,184,0,East,183,3,0
11,3,3,True,True,False,True,9,4,7,6,5,1,16,5,3,7,-1,8,-1,183,0,East,182,3,0
12,3,3,True,True,False,True,9,3,7,6,5,1,16,6,3,8,-1,6,-1,182,0,East,181,3,0
13,3,3,True,True,False,True,8,3,7,5,5,1,15,6,5,8,-1,4,-1,181,0,East,180,3,0
14,3,3,True,True,False,True,8,4,7,5,5,1,14,6,7,9,-1,4,-1,180,0,East,179,3,0
13,3,3,True,True,False,True,9,4,7,4,5,1,13,6,5,7,-1,4,-1,179,0,West,178,3,0
12,3,3,True,True,False,True,9,4,7,3,5,1,12,6,4,5,-1,4,-1,178,0,West,177,3,0
11,3,3,True,True,False,True,10,4,7,4,5,1,13,6,2,5,-1,5,-1,177,0,West,176,3,0
10,3,3,True,True,False,True,9,4,6,4,5,1,13,6,2,5,-1,5,-1,176,0,West,375,2,0
9,3,2,False,True,False,True,1,1,5,4,5,1,12,6,-1,5,-1,5,-1,375,0,West,374,2,0
8,3,2,False,True,False,True,1,1,6,4,5,1,11,6,-1,3,-1,7,-1,374,0,West,373,2,0
7,3,2,False,True,False,True,1,1,5,4,5,1,12,6,-1,3,-1,8,-1,373,0,West,372,2,0
6,3,2,False,True,False,True,1,1,6,4,5,1,12,6,-1,1,-1,8,-1,372,0,West,571,1,0
6,4,1,False,False,False,True,1,1,3,1,5,1,11,6,-1,-1,-1,8,-1,571,0,North,570,1,0
6,4,1,False,False,False,True,1,1,3,1,5,1,12,6,-1,-1,-1,7,-1,570,0,North,569,1,0
6,4,1,False,False,False,True,1,1,3,1,5,1,11,6,-1,-1,-1,8,-1,569,0,North,568,1,0
7,4,1,False,False,False,True,1,1,3,1,5,1,12,6,-1,-1,-1,8,-1,568,0,East,567,1,0
7,5,1,False,False,False,True,1,1,3,1,5,1,13,6,-1,-1,-1,6,-1,567,0,North,566,1,0
7,6,1,False,False,False,True,1,1,3,1,5,1,12,6,-1,-1,-1,4,-1,566,0,North,565,1,0
8,6,1,False,False,False,True,1,1,3,1,5,1,11,6,-1,-1,-1,4,-1,565,0,East,564,1,0
9,6,1,False,False,False,True,1,1,3,1,5,1,12,6,-1,-1,-1,4,-1,564,0,East,563,1,0
10,6,1,False,False,False,True,1,1,3,1,5,1,13,6,-1,-1,-1,3,-1,563,0,East,562,1,0
11,6,1,False,False,False,True,1,1,3,1,5,1,13,6,-1,-1,-1,2,-1,562,0,East,561,1,0
12,6,1,False,False,False,True,1,1,3,1,5,1,13,6,-1,-1,-1,2,-1,561,0,East,760,0,0
13,6,0,False,False,False,False,1,1,3,1,5,1,14,6,-1,-1,-1,-1,-1,760,0,East,760,0,0
13,6,0,False,False,False,False,1,1,3,1,5,1,14,6,-1,-1,-1,-1,-1,760,0,East,760,0,0
1,6,4,True,True,True,True,6,4,8,6,11,3,16,6,7,7,13,15,-1,-1,0,Stop,-2,4,0
1,6,4,True,True,True,True,6,4,8,6,11,3,16,6,7,7,13,15,-1,-2,0,Stop,-3,4,0
1,6,4,True,True,True,True,6,4,8,6,11,3,16,6,7,7,13,15,-1,-3,0,Stop,-4,4,0
2,6,4,True,True,True,True,6,4,8,6,11,3,16,6,6,6,12,14,-1,-4,0,East,-5,4,0
3,6,4,True,True,True,True,6,4,8,6,11,3,16,6,5,5,11,13,-1,-5,0,East,-6,4,0
4,6,4,True,True,True,True,6,4,8,6,11,3,16,6,4,4,10,12,-1,-6,0,East,-7,4,0
5,6,4,True,True,True,True,6,4,8,6,11,3,16,6,3,3,9,11,-1,-7,0,East,-8,4,0
6,6,4,True,True,True,True,6,4,8,6,11,3,16,6,2,2,8,10,-1,-8,0,East,-9,4,0
7,6,4,True,True,True,True,6,4,8,6,11,3,16,6,3,1,7,9,-1,-9,0,East,190,3,0
8,6,3,True,False,True,True,6,4,3,1,11,3,16,6,4,-1,6,8,-1,190,0,East,189,3,0
9,6,3,True,False,True,True,6,4,3,1,11,3,16,6,5,-1,5,7,-1,189,0,East,188,3,0
10,6,3,True,False,True,True,6,4,3,1,11,3,16,6,6,-1,4,6,-1,188,0,East,187,3,0
11,6,3,True,False,True,True,6,4,3,1,11,3,16,6,7,-1,3,5,-1,187,0,East,186,3,0
12,6,3,True,False,True,True,6,4,3,1,11,3,16,6,8,-1,4,4,-1,186,0,East,185,3,0
13,6,3,True,False,True,True,6,4,3,1,11,3,16,6,9,-1,5,3,-1,185,0,East,184,3,0
14,6,3,True,False,True,True,6,4,3,1,11,3,16,6,10,-1,6,2,-1,184,0,East,183,3,0
15,6,3,True,False,True,True,6,4,3,1,11,3,16,6,11,-1,7,1,-1,183,0,East,382,2,0
16,6,2,True,False,True,False,6,4,3,1,11,3,7,1,12,-1,8,-1,-1,382,0,East,381,2,0
16,5,2,True,False,True,False,6,4,3,1,11,3,7,1,11,-1,7,-1,-1,381,0,South,380,2,0
16,4,2,True,False,True,False,6,4,3,1,11,3,7,1,10,-1,6,-1,-1,380,0,South,379,2,0
16,3,2,True,False,True,False,6,4,3,1,11,3,7,1,11,-1,5,-1,-1,379,0,South,378,2,0
15,3,2,True,False,True,False,6,4,3,1,11,3,7,1,10,-1,4,-1,-1,378,0,West,377,2,0
14,3,2,True,False,True,False,6,4,3,1,11,3,7,1,9,-1,3,-1,-1,377,0,West,376,2,0
13,3,2,True,False,True,False,6,4,3,1,11,3,7,1,8,-1,2,-1,-1,376,0,West,375,2,0
12,3,2,True,False,True,False,6,4,3,1,11,3,7,1,7,-1,1,-1,-1,375,0,West,574,1,0
11,3,1,True,False,False,False,6,4,3,1,5,1,7,1,6,-1,-1,-1,-1,574,0,West,573,1,0
11,4,1,True,False,False,False,6,4,3,1,5,1,7,1,5,-1,-1,-1,-1,573,0,North,572,1,0
10,4,1,True,False,False,False,6,4,3,1,5,1,7,1,4,-1,-1,-1,-1,572,0,West,571,1,0
9,4,1,True,False,False,False,6,4,3,1,5,1,7,1,3,-1,-1,-1,-1,571,0,West,570,1,0
8,4,1,True,False,False,False,6,4,3,1,5,1,7,1,2,-1,-1,-1,-1,570,0,West,569,1,0
7,4,1,True,False,False,False,6,4,3,1,5,1,7,1,1,-1,-1,-1,-1,569,0,West,768,0,0
6,4,0,False,False,False,False,6,4,3,1,5,1,7,1,-1,-1,-1,-1,-1,768,0,West,768,0,0
1,11,4,True,True,True,True,6,5,5,9,7,11,14,6,11,6,6,19,14,-1,2,Stop,-2,4,2
1,11,4,True,True,True,True,5,5,6,9,6,11,14,5,10,7,5,20,14,-2,2,Stop,-3,4,2
1,11,4,True,True,True,True,4,5,6,10,6,10,15,5,9,6,6,21,14,-3,2,Stop,-4,4,2
1,11,4,True,True,True,True,3,5,6,10,6,9,15,4,8,6,7,20,14,-4,2,Stop,-5,4,2
2,11,4,True,True,True,True,3,5,5,10,5,9,14,4,7,4,5,18,13,-5,2,East,-6,4,2
3,11,4,True,True,True,True,3,5,6,10,4,9,13,4,6,4,3,16,12,-6,2,East,-7,4,2
4,11,4,True,True,True,True,4,5,6,10,3,9,13,5,6,3,3,15,11,-7,2,East,-8,4,2
5,11,4,True,True,True,True,4,4,6,10,2,9,13,5,8,2,5,14,10,-8,2,East,-9,4,2
5,10,4,True,True,True,True,3,4,6,11,3,9,13,5,8,2,3,14,9,-9,2,South,-10,4,2
5,9,4,True,True,True,True,4,4,6,10,3,8,13,4,6,2,3,14,8,-10,2,South,-11,4,2
5,8,4,True,True,True,True,5,4,5,10,3,9,13,3,4,2,3,14,7,-11,2,South,-12,4,2
4,8,4,True,True,True,True,5,4,5,10,3,9,14,3,5,3,2,14,8,-12,2,West,187,3,2
3,8,3,True,True,False,True,5,3,5,9,5,1,14,4,7,3,-1,14,9,187,2,West,186,3,2
3,9,3,True,True,False,True,4,3,5,9,5,1,14,5,7,2,-1,16,10,186,2,North,185,3,2
3,9,3,True,True,False,True,4,3,5,10,5,1,15,5,7,3,-1,16,10,185,2,North,184,3,2
4,9,3,True,True,False,True,3,3,5,9,5,1,15,5,7,1,-1,16,9,184,2,East,383,2,2
5,9,2,True,False,False,True,4,3,3,1,5,1,16,5,7,-1,-1,14,8,383,2,East,382,2,2
5,10,2,True,False,False,True,4,4,3,1,5,1,15,5,7,-1,-1,14,9,382,2,North,381,2,2
5,11,2,True,False,False,True,4,3,3,1,5,1,14,5,9,-1,-1,15,10,381,2,North,380,2,2
5,11,2,True,False,False,True,3,3,3,1,5,1,14,5,10,-1,-1,15,10,380,2,North,379,2,2
5,11,2,True,False,False,True,2,3,3,1,5,1,14,5,11,-1,-1,14,10,379,2,North,378,2,2
5,10,2,True,False,False,True,2,3,3,1,5,1,13,5,10,-1,-1,14,9,378,2,South,377,2,2
5,9,2,True,False,False,True,2,4,3,1,5,1,14,5,8,-1,-1,14,8,377,2,South,376,2,2
5,8,2,True,False,False,True,2,4,3,1,5,1,15,5,7,-1,-1,14,7,376,2,South,375,2,2
4,8,2,True,False,False,True,1,4,3,1,5,1,15,4,7,-1,-1,16,8,375,2,West,374,2,2
3,8,2,True,False,False,True,1,5,3,1,5,1,15,3,5,-1,-1,17,9,374,2,West,373,2,2
2,8,2,True,False,False,True,1,4,3,1,5,1,15,3,5,-1,-1,17,10,373,2,West,372,2,2
2,7,2,True,False,False,True,1,3,3,1,5,1,14,3,5,-1,-1,16,9,372,2,South,371,2,2
2,7,2,True,False,False,True,1,4,3,1,5,1,14,3,4,-1,-1,16,9,371,2,South,370,2,2
2,7,2,True,False,False,True,2,4,3,1,5,1,14,3,3,-1,-1,17,9,370,2,South,369,2,2
1,7,2,True,False,False,True,2,4,3,1,5,1,15,3,4,-1,-1,19,10,369,2,West,368,2,2
1,7,2,True,False,False,True,2,5,3,1,5,1,16,3,3,-1,-1,20,10,368,2,West,367,2,2
1,6,2,True,False,False,True,2,5,3,1,5,1,17,3,2,-1,-1,19,9,367,2,South,366,2,2
1,5,2,True,False,False,True,3,5,3,1,5,1,17,3,2,-1,-1,17,10,366,2,South,365,2,2
2,5,2,True,False,False,True,4,5,3,1,5,1,17,4,2,-1,-1,16,9,365,2,East,364,2,2
3,5,2,True,False,False,True,4,4,3,1,5,1,17,4,2,-1,-1,14,8,364,2,East,363,2,2
4,5,2,True,False,False,True,4,3,3,1,5,1,17,5,2,-1,-1,14,7,363,2,East,362,2,2
5,5,2,True,False,False,True,3,3,3,1,5,1,18,5,4,-1,-1,12,6,362,2,East,361,2,2
6,5,2,True,False,False,True,3,3,3,1,5,1,17,5,5,-1,-1,12,5,361,2,East,360,2,2
6,4,2,True,False,False,True,4,3,3,1,5,1,18,5,3,-1,-1,14,6,360,2,South,359,2,2
5,4,2,True,False,False,True,4,4,3,1,5,1,18,6,1,-1,-1,14,7,359,2,West,558,1,2
4,4,1,False,False,False,True,1,1,3,1,5,1,18,5,-1,-1,-1,14,8,558,2,West,557,1,2
3,4,1,False,False,False,True,1,1,3,1,5,1,18,4,-1,-1,-1,14,9,557,2,West,556,1,2
2,4,1,False,False,False,True,1,1,3,1,5,1,17,4,-1,-1,-1,16,10,556,2,West,555,1,2
3,4,1,False,False,False,True,1,1,3,1,5,1,17,3,-1,-1,-1,14,9,555,2,East,554,1,2
4,4,1,False,False,False,True,1,1,3,1,5,1,16,3,-1,-1,-1,12,8,554,2,East,553,1,2
5,4,1,False,False,False,True,1,1,3,1,5,1,15,3,-1,-1,-1,12,7,553,2,East,552,1,2
6,4,1,False,False,False,True,1,1,3,1,5,1,16,3,-1,-1,-1,11,6,552,2,East,551,1,2
7,4,1,False,False,False,True,1,1,3,1,5,1,16,3,-1,-1,-1,10,5,551,2,East,550,1,2
8,4,1,False,False,False,True,1,1,3,1,5,1,16,3,-1,-1,-1,8,4,550,2,East,549,1,2
9,4,1,False,False,False,True,1,1,3,1,5,1,15,3,-1,-1,-1,7,3,549,2,East,548,1,2
9,5,1,False,False,False,True,1,1,3,1,5,1,15,3,-1,-1,-1,8,2,548,2,North,547,1,2
9,6,1,False,False,False,True,1,1,3,1,5,1,15,3,-1,-1,-1,9,1,547,2,North,646,1,1
10,6,1,False,False,False,True,1,1,3,1,5,1,15,3,-1,-1,-1,8,8,646,1,East,645,1,1
10,6,1,False,False,False,True,1,1,3,1,5,1,15,3,-1,-1,-1,9,8,645,1,East,644,1,1
10,7,1,False,False,False,True,1,1,3,1,5,1,16,3,-1,-1,-1,9,7,644,1,North,643,1,1
10,8,1,False,False,False,True,1,1,3,1,5,1,16,4,-1,-1,-1,10,6,643,1,North,642,1,1
10,9,1,False,False,False,True,1,1,3,1,5,1,16,4,-1,-1,-1,11,5,642,1,North,641,1,1
11,9,1,False,False,False,True,1,1,3,1,5,1,16,4,-1,-1,-1,11,4,641,1,East,640,1,1
12,9,1,False,False,False,True,1,1,3,1,5,1,16,3,-1,-1,-1,10,3,640,1,East,639,1,1
13,9,1,False,False,False,True,1,1,3,1,5,1,16,3,-1,-1,-1,9,2,639,1,East,638,1,1
14,9,1,False,False,False,True,1,1,3,1,5,1,16,3,-1,-1,-1,9,1,638,1,East,737,1,0
14,10,1,False,False,False,True,1,1,3,1,5,1,17,3,-1,-1,-1,10,-1,737,0,North,736,1,0
14,11,1,False,False,False,True,1,1,3,1,5,1,17,3,-1,-1,-1,10,-1,736,0,North,735,1,0
14,10,1,False,False,False,True,1,1,3,1,5,1,16,3,-1,-1,-1,8,-1,735,0,South,734,1,0
14,9,1,False,False,False,True,1,1,3,1,5,1,15,3,-1,-1,-1,6,-1,734,0,South,733,1,0
14,8,1,False,False,False,True,1,1,3,1,5,1,14,3,-1,-1,-1,6,-1,733,0,South,732,1,0
14,7,1,False,False,False,True,1,1,3,1,5,1,15,3,-1,-1,-1,6,-1,732,0,South,731,1,0
14,6,1,False,False,False,True,1,1,3,1,5,1,16,3,-1,-1,-1,4,-1,731,0,South,730,1,0
14,5,1,False,False,False,True,1,1,3,1,5,1,16,4,-1,-1,-1,2,-1,730,0,South,929,0,0
14,4,0,False,False,False,False,1,1,3,1,5,1,15,4,-1,-1,-1,-1,-1,929,0,South,929,0,0
14,4,0,False,False,False,False,1,1,3,1,5,1,15,4,-1,-1,-1,-1,-1,929,0,South,929,0,0
1,11,4,True,True,True,True,6,5,6,9,8,11,14,6,11,7,7,18,14,-1,2,Stop,-2,4,2
1,11,4,True,True,True,True,6,5,6,9,8,11,14,6,11,7,7,18,14,-2,2,Stop,-3,4,2
1,11,4,True,True,True,True,6,5,6,9,8,11,14,6,11,7,7,18,14,-3,2,Stop,-4,4,2
1,11,4,True,True,True,True,6,5,6,9,8,11,14,6,11,7,7,18,14,-4,2,Stop,-5,4,2
2,11,4,True,True,True,True,6,5,6,9,8,11,14,6,10,6,6,17,13,-5,2,East,-6,4,2
3,11,4,True,True,True,True,6,5,6,9,8,11,14,6,9,5,5,16,12,-6,2,East,-7,4,2
4,11,4,True,True,True,True,6,5,6,9,8,11,14,6,8,4,4,15,11,-7,2,East,-8,4,2
5,11,4,True,True,True,True,6,5,6,9,8,11,14,6,7,3,3,14,10,-8,2,East,-9,4,2
6,11,4,True,True,True,True,6,5,6,9,8,11,14,6,6,2,2,13,9,-9,2,East,-10,4,2
7,11,4,True,True,True,True,6,5,6,9,8,11,14,6,7,3,1,12,8,-10,2,East,189,3,2
8,11,3,True,True,False,True,6,5,6,9,5,1,14,6,8,4,-1,11,7,189,2,East,188,3,2
9,11,3,True,True,False,True,6,5,6,9,5,1,14,6,9,5,-1,10,6,188,2,East,187,3,2
10,11,3,True,True,False,True,6,5,6,9,5,1,14,6,10,6,-1,9,5,187,2,East,186,3,2
11,11,3,True,True,False,True,6,5,6,9,5,1,14,6,11,7,-1,8,4,186,2,East,185,3,2
12,11,3,True,True,False,True,6,5,6,9,5,1,14,6,12,8,-1,7,3,185,2,East,184,3,2
13,11,3,True,True,False,True,6,5,6,9,5,1,14,6,13,9,-1,6,2,184,2,East,183,3,2
14,11,3,True,True,False,True,6,5,6,9,5,1,14,6,14,10,-1,5,1,183,2,East,282,3,1
14,10,3,True,True,False,True,6,5,6,9,5,1,14,6,13,9,-1,4,8,282,1,South,281,3,1
14,9,3,True,True,False,True,6,5,6,9,5,1,14,6,12,8,-1,3,7,281,1,South,280,3,1
14,8,3,True,True,False,True,6,5,6,9,5,1,14,6,11,9,-1,2,6,280,1,South,279,3,1
14,7,3,True,True,False,True,6,5,6,9,5,1,14,6,10,10,-1,1,5,279,1,South,478,2,1
14,6,2,True,True,False,False,6,5,6,9,5,1,7,1,9,11,-1,-1,4,478,1,South,477,2,1
14,5,2,True,True,False,False,6,5,6,9,5,1,7,1,8,12,-1,-1,5,477,1,South,476,2,1
13,5,2,True,True,False,False,6,5,6,9,5,1,7,1,7,11,-1,-1,4,476,1,West,475,2,1
12,5,2,True,True,False,False,6,5,6,9,5,1,7,1,6,10,-1,-1,3,475,1,West,474,2,1
11,5,2,True,True,False,False,6,5,6,9,5,1,7,1,5,9,-1,-1,2,474,1,West,473,2,1
10,5,2,True,True,False,False,6,5,6,9,5,1,7,1,4,8,-1,-1,1,473,1,West,572,2,0
10,6,2,True,True,False,False,6,5,6,9,5,1,7,1,5,7,-1,-1,-1,572,0,North,571,2,0
10,7,2,True,True,False,False,6,5,6,9,5,1,7,1,6,6,-1,-1,-1,571,0,North,570,2,0
10,8,2,True,True,False,False,6,5,6,9,5,1,7,1,7,5,-1,-1,-1,570,0,North,569,2,0
9,8,2,True,True,False,False,6,5,6,9,5,1,7,1,6,4,-1,-1,-1,569,0,West,568,2,0
8,8,2,True,True,False,False,6,5,6,9,5,1,7,1,5,3,-1,-1,-1,568,0,West,567,2,0
